hash,author,date,repo,subject,project,confidence,automated
2f8ba8f078e36e646fc9adc2066960d01a60cd97,Ruben van der Linde,2025-06-02T12:20:19+02:00,opencatalogi,Lets make the directory great again,14283/119/02,low,false
57a8bb69ccf14a3a490661cb91a0bcb364e7f95c,Alex Rekachynskyi,2025-06-02T11:28:40+02:00,opencatalogi,publication is deletable,14283/119/02,high,false
a2b3e1bbfa8c9d81a59c1df85bde0260a7c2ae47,Ruben van der Linde,2025-06-02T11:28:27+02:00,opencatalogi,Removing the old object service,14283/119/02,low,false
5332a14c8e3ed4d29145c70ee0705e2831dfc3e6,Ruben van der Linde,2025-06-02T10:07:59+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into hotfix/zuiddrecht,14283/119/02,medium,true
e1835e2aaa23f305aa1614e20e8091aa44519da0,Alex Rekachynskyi,2025-05-30T15:23:02+02:00,opencatalogi,modal window shown,14283/119/02,low,false
6ca7e26b4794ef721ba6e81f226fa89ea8b726a8,Remko Huisman,2025-05-30T09:44:55+02:00,opencatalogi,Merge pull request #258 from ConductionNL/feature/OP-465/attachments-view,14283/119/02,medium,true
ff25738a08fce35fd7c28490d303df26058002c5,Remko,2025-05-30T09:44:31+02:00,opencatalogi,Edit object now sends a put instead of a post and the edit form does not update the object in the store anymore,14283/119/02,low,false
35092549866dd51ca3f1e372c55b7cad1a9c93f0,Remko,2025-05-30T09:24:47+02:00,opencatalogi,Fixed list icon and new publication becomes active after adding,14283/119/02,high,false
2e5602fc358d2dc30adc353f1d367cb6c1f3a1a7,Remko,2025-05-30T09:24:11+02:00,opencatalogi,Updated sync between list and detail page,14283/120/02,high,false
8be09b45a0161f50876768959079c7fe84ec977d,Remko,2025-05-30T09:11:43+02:00,opencatalogi,revert,14283/119/02,low,false
50382c78202e06514659bb231c3de72c61c04bf4,Alex Rekachynskyi,2025-05-28T17:27:58+02:00,opencatalogi,publications on list are now possible to publish/depublish,14283/119/02,high,false
993d26abf92a43691bbc53f6f4715a18baf36ea7,Remko Huisman,2025-05-28T17:16:34+02:00,opencatalogi,Merge pull request #257 from ConductionNL/feature/OP-465/attachments-view,14283/119/02,medium,true
572bc908f4429944f9b7572281ee0a15a17fd8f7,Alex Rekachynskyi,2025-05-28T16:25:16+02:00,opencatalogi,attachments are now visible,14283/119/02,low,false
0b19ec90307b73f3bbd958a7835fa73084223d5b,Remko Huisman,2025-05-28T14:59:34+02:00,opencatalogi,Merge pull request #256 from ConductionNL/feature/OP-466/refresh,14283/119/02,low,true
b0d1a501911249d025937cada098fa3202a3c18a,Remko,2025-05-28T14:59:13+02:00,opencatalogi,Fixed refresh,14283/119/02,low,false
2f18576e4d8f396889923f6fc5b0a813af7a9a69,Remko Huisman,2025-05-28T14:41:40+02:00,opencatalogi,Merge pull request #255 from ConductionNL/feature/OP-464/publish-depublish,14283/119/02,low,true
429a67799db087dd0b4a671bade5b3ff44e08736,Remko Huisman,2025-05-28T14:26:02+02:00,opencatalogi,Merge pull request #254 from ConductionNL/feature/OP-463/detail-fix,14283/119/02,low,true
c92a675dd35c9f87a917969354702bad0407a009,Alex Rekachynskyi,2025-05-28T14:21:21+02:00,opencatalogi,Merge remote-tracking branch 'origin/feature/OP-463/detail-fix' into feature/OP-464/publish-depublish,14283/119/02,low,true
f7ac84ddb5d46acd3dd737fa2675fe2fb5b53b19,Alex Rekachynskyi,2025-05-28T14:20:56+02:00,opencatalogi,publish/depublish,14283/119/02,low,false
c69804603f0beaf7a8ef0757d6fc32c89c524790,Remko,2025-05-28T14:09:51+02:00,opencatalogi,cleanup,14283/119/02,low,false
5237a8ce69c50aaf7d09466cb34ec1390a613ba6,Remko,2025-05-28T13:51:59+02:00,opencatalogi,Revert publicationService quickFix for frontend,14283/119/02,high,true
686c84bfecd072e7ca1c18d0e9c970fc28ea957c,Remko,2025-05-28T13:50:28+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into feature/OP-463/detail-fix,14283/119/02,medium,true
12d5118c8bc7a3ae43c87c08636d6c28b949b546,Remko,2025-05-28T13:49:41+02:00,opencatalogi,Fixed getAttachment,14283/119/02,low,false
b90c507be5281d33683c9a82cb39ecc4a5f8018c,Ruben van der Linde,2025-05-28T13:32:33+02:00,opencatalogi,Merge pull request #253 from ConductionNL/hotfix/zuiddrecht,14283/119/02,low,true
3c0bd9fbb19ff8a514fad28e8dbe535277bfe617,Ruben van der Linde,2025-05-28T13:23:50+02:00,opencatalogi,Making unpublished applications available for the backend,14283/119/02,low,false
18486ce703aeadd76c14fd0bbcd783f3a13cdffc,Alex Rekachynskyi,2025-05-28T11:33:24+02:00,opencatalogi,Fixed publication detail page and added partial attachments fix,14283/119/02,high,false
571258038917a48de8f5a3eafcce5e5512177340,Remko Huisman,2025-05-27T10:45:45+02:00,opencatalogi,Merge pull request #252 from ConductionNL/hotfix/zuiddrecht,14283/119/02,low,true
7e491119359312e627f9be2fcf70590176073cd7,Ruben van der Linde,2025-05-27T09:07:22+02:00,opencatalogi,Fix the publication endpoint,14283/119/02,high,false
6641958c3c3f68057ac94ad794451abecc2834c8,Ruben van der Linde,2025-05-26T23:09:48+02:00,opencatalogi,Dont show depublished items,14283/119/02,low,false
8ecc167365740d83c99d177709bef3e6aade26aa,Ruben van der Linde,2025-05-24T08:18:17+02:00,opencatalogi,Merge branch 'hotfix/zuiddrecht' of https://github.com/ConductionNL/opencatalogi into hotfix/zuiddrecht,14283/119/02,high,true
51fcf277018bf13c6a0d0a9be130c95d599be2fa,Ruben van der Linde,2025-05-24T08:18:16+02:00,opencatalogi,Make open catalogi work for non admin users,14283/119/02,high,false
ae6703c31e995eb067af5299b3f1ba8a2801fac5,Barry Brands,2025-05-23T14:42:55+02:00,opencatalogi,Merge pull request #251 from ConductionNL/hotfix/zuiddrecht,14283/119/02,low,true
318cb3c904e9eca440f2895f1127ac59be027161,Barry Brands,2025-05-23T13:21:47+02:00,opencatalogi,Fix ObjectService index,14283/119/02,high,false
216a30bb1b126551f75f5dd518a8d4c85036c005,Barry Brands,2025-05-23T13:17:41+02:00,opencatalogi,Fix catalogi index endpoint,14283/119/02,high,false
bf977f8729753f3f53ec3b8892af3d20b84841eb,Barry Brands,2025-05-23T13:17:32+02:00,opencatalogi,Reset version,14283/119/02,low,false
51946ffb8fa9326d619863f74b4fb5fdfd9e3430,Ruben van der Linde,2025-05-23T12:07:28+02:00,opencatalogi,Catalogi endpoint,14283/119/02,high,false
268d975d6b762c3039001b4b1da93c591382a284,Ruben van der Linde,2025-05-21T15:27:25+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into hotfix/zuiddrecht,14283/119/02,medium,true
12013491a19534231f373e42ea44a5b2671c57cc,Barry Brands,2025-05-21T14:44:48+02:00,opencatalogi,Merge pull request #250 from ConductionNL/fix/publication-attachments,14283/119/02,high,true
08e04967e1950d16dc7a36895762285b25bcf139,Barry Brands,2025-05-21T14:28:31+02:00,opencatalogi,get shared files only,14283/119/02,low,false
3cfb0fac278ae6956d2358b5a3aa6a734a924c27,Barry Brands,2025-05-21T11:01:18+02:00,opencatalogi,Added attachment endpoint and functionality,14283/119/02,low,false
075558adae2db001588afed4f9a6aca2a4f6b9db,Barry Brands,2025-05-21T10:20:34+02:00,opencatalogi,Merge pull request #249 from ConductionNL/fix/publications-facets,14283/119/02,high,true
f59a76b5e27691d82dcde16091199fc7f730057c,Barry Brands,2025-05-20T19:53:53+02:00,opencatalogi,Add facets search to publications,14283/119/02,high,false
36b60487b3a7995e0543c52443fc4e5bb698b22d,Barry Brands,2025-05-20T17:40:03+02:00,opencatalogi,Merge pull request #248 from ConductionNL/fix/publication-extend-self,14283/119/02,high,true
e30628d5b46067456beb8bbe8d5dee1a1b6466fd,Barry Brands,2025-05-20T17:09:05+02:00,opencatalogi,Extend @self publication item endpoint,14283/119/02,high,false
37491d4a0e74a279846b2821fc9d07de9071b0d2,Ruben van der Linde,2025-05-20T12:50:33+02:00,opencatalogi,Merge remote-tracking branch 'origin/beta' into hotfix/zuiddrecht,14283/119/02,low,true
acf73ce262849c4648cbd1347319c5d93130fa93,Ruben van der Linde,2025-05-20T12:49:52+02:00,opencatalogi,Fixes on run error's from open catalogi that clutter the logs,14283/119/02,high,false
e863e6156fce3ff1bcb77499f739efa35b9bfc2f,Ruben van der Linde,2025-05-19T00:40:29+02:00,opencatalogi,Hotfix on attachments,14283/119/02,low,false
230fd5299449ccd9e4bd7bf57d170726eeccef83,GitHub Action,2025-05-16T13:13:26+00:00,opencatalogi,Bump beta version to 0.6.75-beta.18 [skip ci],14283/119/02,low,true
c8530803916f7d38b01042767db8e2d0a1225f2f,GitHub Action,2025-05-16T13:13:07+00:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactore/openregisters-0.2,14283/119/02,medium,true
3bbb94a63a5a4e4a52cf7e12d2f212d35bb9b632,Barry Brands,2025-05-16T15:12:48+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactore/openregisters-0.2,14283/119/02,medium,true
611960eb8cda2800722cfde1427140d13b75c759,Barry Brands,2025-05-16T15:12:43+02:00,opencatalogi,Stop running directoryservice,14283/119/02,low,false
b734b6d9a6fc54aafbecd4d3a9c7e203ef737fd4,Remko,2025-05-16T14:54:56+02:00,opencatalogi,build fix,14283/119/01,low,false
e2667366d4bb2fc74c99ae7bdf0fc67f9a863351,Barry Brands,2025-05-16T14:48:38+02:00,opencatalogi,Ignore DirectorySync,14283/119/02,high,false
b052ef7f012e19d555af9eee202f6dded040fe50,Ruben van der Linde,2025-05-15T14:50:13+02:00,opencatalogi,Lets refamp the tempjob,14283/120/02,high,false
fbc956478fa56f33bbe975ea63bceeeb41967335,Ruben van der Linde,2025-05-15T13:41:22+02:00,opencatalogi,Merge pull request #247 from ConductionNL/hotfix/zuiddrecht,14283/119/02,low,true
dbdbaf6efb5b2002292329683d314aa58662b038,Ruben van der Linde,2025-05-15T13:26:10+02:00,opencatalogi,Filter the properties that should not be published,14283/119/02,high,false
d0479a2d7ff4a286fadea1ea66aa70ea95a8ce2d,Remko Huisman,2025-05-12T19:49:19+02:00,opencatalogi,Merge pull request #246 from ConductionNL/feature/object-modal,14283/119/02,low,true
082b5d199ae8d2fb3b7daae23af6930f473d45e9,Thijn,2025-05-09T17:07:50+02:00,opencatalogi,changed button references + removed old modal,14283/119/02,low,false
f51ee89920e8b1df3f5f465cb206d6b3f61c01c5,Thijn,2025-05-09T16:01:25+02:00,opencatalogi,finished object modal,14283/119/02,low,false
6ced28c224826651d77406395a1ac647cf3781a9,Remko Huisman,2025-05-09T15:15:24+02:00,opencatalogi,Merge pull request #245 from ConductionNL/feature/WOO-306/selectboxes-reactive,14283/119/02,low,true
4f8c8d8097a5aeead6bde91922286dd384852d20,Thijn,2025-05-08T16:15:17+02:00,opencatalogi,WIP - object modal,14283/119/02,low,false
c7b1a85707f7e34fc8f1668dbcf9e564e6c9e362,Remko,2025-05-08T10:44:46+02:00,opencatalogi,Enabled workflow,14283/119/02,low,false
b51981b44641411ba1014d2575ee67537198d2aa,Alex Rekachynskyi,2025-05-06T11:57:26+02:00,opencatalogi,Selectboxes on setting page are working reactively,14283/119/02,low,false
932c9b94fcca95bf1f2687f889bf977b6f925866,Thijn,2025-05-02T15:35:44+02:00,opencatalogi,fixed infinite loop in edit catalog,14283/119/02,high,false
da961cc53b42d59da7e1c2d187780d1c4f8efd29,Thijn,2025-05-02T14:55:58+02:00,opencatalogi,fixed infinite loop,14283/119/02,low,false
94d56f183a4803cd20e0403701d4588649091360,Thijn,2025-05-02T14:54:28+02:00,opencatalogi,fixed bug not allowing me to open modal,14283/119/02,low,false
3ab9f95f9ff3835ffe24176425bf32cea37ccabc,Remko,2025-05-01T15:09:38+02:00,opencatalogi,update,14283/119/02,low,false
febae4a7c1eb8878420666976ed5d9e2196bed17,Barry Brands,2025-05-01T14:25:45+02:00,opencatalogi,Merge branch 'refactor/openregisters-0.2/frontend' into refactore/openregisters-0.2,14283/119/02,medium,true
625f27197aab29e5de12d659f6a3261c05d35029,Barry Brands,2025-05-01T14:04:45+02:00,opencatalogi,Syntax fixes,14283/119/02,low,false
9d1825ff53883506a6afc90a8a2abceb40db0c56,Remko,2025-04-25T15:51:18+02:00,opencatalogi,Updated workflow,14283/119/02,low,false
9a0ec9c5a54bbb0c927d8d6079adf06aa80b7cba,Robert Zondervan,2025-04-25T15:45:03+02:00,opencatalogi,Fixes to work with OpenRegisters 0.2,14283/119/02,medium,false
5eabf87af1b99e64d4f9f69cff751435da0d6f73,Robert Zondervan,2025-04-25T13:46:48+02:00,opencatalogi,fix syntax error,14283/120/02,medium,false
b8f1fe85588557252f00873616aca5a1f8e01c2a,Remko,2025-04-25T11:21:00+02:00,opencatalogi,Updated detail page,14283/119/02,low,false
c79b809b64852c3b447d16433ecfa0aa69424193,Ruben van der Linde,2025-04-24T08:31:47+02:00,opencatalogi,Iets abstractere object store,14283/119/01,high,false
9db93624727fb5a28c4f89a2f02e88431f5f321b,Remko,2025-04-23T19:50:21+02:00,opencatalogi,added partial update to publicationDetail page,14283/119/02,high,false
8d716e754bd309b9e71250ca9f097078198fd5fc,Remko,2025-04-23T19:49:23+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into refactor/openregisters-0.2/frontend,14283/119/02,medium,true
884d041f4f70223fb5f94a80d7bd291d58c7cda3,Remko,2025-04-23T15:46:26+02:00,opencatalogi,Fixed publication list,14283/119/02,high,false
e39fe46486b05f7b188a86d1ff493482f71a49ce,Remko,2025-04-23T15:41:46+02:00,opencatalogi,Fixed admin page visibility,14283/120/01,medium,false
9e28558eab0a15b800d09607e57f8dda974f17fc,Remko,2025-04-23T11:47:47+02:00,opencatalogi,Possible fix for migration,14283/119/01,high,false
a2751ae2b5082eddeeb5701fe4bfa53e174edf40,Remko,2025-04-23T09:41:46+02:00,opencatalogi,new build,14283/119/01,low,false
939a97ae5fa0e948aea833917bd276eaef29809c,Remko,2025-04-23T08:02:08+02:00,opencatalogi,disabled workflow,14283/119/02,low,false
1c52063c671c3b6f310e005c352f5e9f97917d86,Remko,2025-04-23T08:01:17+02:00,opencatalogi,Added fix and enabled refactor to beta workflow,14283/119/01,medium,false
0628739f5359e3482fad17867adf47452f9e7b67,Ruben van der Linde,2025-04-22T09:33:08+02:00,opencatalogi,Fixie,14283/119/02,low,false
b847714076fe8897b44186f00c47b4c2f0954e61,Ruben van der Linde,2025-04-20T15:29:19+02:00,opencatalogi,Massive linting fix,14283/119/01,low,false
699ece842172cf266b55b0cc0859a0ae319c4dbd,Ruben van der Linde,2025-04-19T13:25:11+02:00,opencatalogi,Bug fixes on intitialization,14283/119/02,low,false
b9de38347f8031bab0f5f6060b17fb329ddce633,Ruben van der Linde,2025-04-19T13:00:30+02:00,opencatalogi,Lets also configure,14283/120/01,low,false
17e6d7328c84ea708ae07d170cf2cb238158096a,Ruben van der Linde,2025-04-19T12:54:58+02:00,opencatalogi,Moved Open Register installation to the boot,14283/119/02,medium,false
f34a1cc50a4ac456a20d1a594feb327068af2500,Ruben van der Linde,2025-04-19T12:39:19+02:00,opencatalogi,Automaticly install and configure Open Register,14283/119/02,medium,false
6522415cc3d70bc386b2323aa36cb92bcbfd8c5d,Ruben van der Linde,2025-04-18T16:12:28+02:00,opencatalogi,Update tot proper name/title use,14283/119/02,low,false
21f3d94c1e0b01ea1e6be4a6cb499585b8436f2b,Ruben van der Linde,2025-04-18T14:55:53+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactor/openregisters-0.2/frontend' into refactore/openregisters-0.2,14283/119/02,medium,true
6586bca73e8a375c5f76543b2cdc81db101231f4,Ruben van der Linde,2025-04-18T14:48:04+02:00,opencatalogi,Merge branch 'documentation' into refactore/openregisters-0.2,14283/119/02,medium,true
337f586512d0f2054ec8a0179a6a1e9c0002c4fc,Ruben van der Linde,2025-04-18T14:46:49+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into documentation,14283/119/02,medium,true
690b24c09e2e80d0944c42b1f0bcf9f714d97e26,Remko,2025-04-18T14:04:14+02:00,opencatalogi,Fixed lint,14283/119/01,low,false
d85b876ac7501fe9c580369c94a2cc0f0a9ef138,Ruben van der Linde,2025-04-18T13:37:58+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactor/openregisters-0.2/frontend' into refactore/openregisters-0.2,14283/119/02,medium,true
b069fa85a0940bda69b3cf2213ddf7d6371b190f,Remko,2025-04-18T13:36:34+02:00,opencatalogi,Some lint fixes,14283/119/01,low,false
b73f6d50bac55ce1b1c2d2ab347ff8286251214c,Ruben van der Linde,2025-04-18T13:36:20+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactor/openregisters-0.2/frontend' into refactore/openregisters-0.2,14283/119/02,medium,true
cf0ea048067bf9b6899a58ab7902625da8e24d34,Remko,2025-04-18T13:35:16+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactor/openregisters-0.2/frontend,14283/119/02,medium,true
43edb41d9d24df4f840b33e8520ae5ce00d20b9a,Remko,2025-04-18T13:34:33+02:00,opencatalogi,Fixed menus,14283/119/02,low,false
b8edd739be708db20564aba0501576790f66b223,Ruben van der Linde,2025-04-18T13:12:57+02:00,opencatalogi,Getting the external endpoints to work,14283/119/02,low,false
017c5f4439f734ef3e1c473aadd30d409170dac1,Ruben van der Linde,2025-04-18T12:25:25+02:00,opencatalogi,Fixing the publication routes,14283/119/02,high,false
a1643a32ddedbe1e949979d5e6117c40c13ecac2,Remko,2025-04-18T12:18:46+02:00,opencatalogi,Fixed pages,14283/119/02,low,false
91457cb46d22d2e3f197ee93bb1f3d61a015d734,Ruben van der Linde,2025-04-18T11:09:18+02:00,opencatalogi,Fix on edit schema,14283/119/02,medium,false
693f329b47a86f18a3e60baf03457f576c0fbf9b,Ruben van der Linde,2025-04-18T10:47:55+02:00,opencatalogi,Getting the cataloge en publications to wrok in the new styling,14283/119/02,high,false
c804f02878c4417376a4e207826d50d6808a4102,Remko,2025-04-18T08:41:29+02:00,opencatalogi,Fixed Theme,14283/119/02,low,false
31e27a65ce078523a0e5282b79b732e746cc97b0,Remko,2025-04-18T08:08:45+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactor/openregisters-0.2/frontend,14283/119/02,medium,true
1fcf73219438644fe945b41bf57b55383250a299,Ruben van der Linde,2025-04-17T23:43:05+02:00,opencatalogi,Refactor on controllers,14283/119/01,medium,false
31f8de5201a3799760e605f0a0fa6b7668bcc99b,Ruben van der Linde,2025-04-17T17:15:48+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactor/openregisters-0.2/frontend' into refactore/openregisters-0.2,14283/119/02,medium,true
11126ac21132c3bd099bf65c5395b84c6048f58d,Ruben van der Linde,2025-04-17T17:15:36+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactore/openregisters-0.2,14283/119/02,medium,true
8ce81c09bf0b32ae82eb4df75fa663c3b4b61c54,Ruben van der Linde,2025-04-17T17:15:24+02:00,opencatalogi,Model and list fixes,14283/119/02,low,false
b1fa28860320146409f73c04142d859d801b9ef0,Remko,2025-04-17T16:16:38+02:00,opencatalogi,Fixed organizations,14283/120/01,high,false
0809d5610cd59c85f713baa1c925b3b6e55113bd,Remko,2025-04-17T15:01:13+02:00,opencatalogi,Some fixes,14283/119/02,low,false
11f1f52fea531059c773b6e8a61a5417b15b28e5,Remko,2025-04-17T14:48:43+02:00,opencatalogi,Merge branch 'refactore/openregisters-0.2' into refactor/openregisters-0.2/frontend,14283/119/02,medium,true
3f71b09cf356a5f14bceea078bc7321134cb43b7,Remko,2025-04-17T14:48:30+02:00,opencatalogi,disableActiveObject fix,14283/119/02,low,false
07e8712ea5d44889a14e55fd673601c9175940e3,Remko,2025-04-17T11:22:28+02:00,opencatalogi,Merge remote-tracking branch 'origin/refactore/openregisters-0.2' into refactor/openregisters-0.2/frontend,14283/119/02,medium,true
061f592646400be4380c9096b6e3be3fa5ca235c,Ruben van der Linde,2025-04-17T11:16:41+02:00,opencatalogi,Move FileForm to generic,14283/119/02,low,false
4d63ca049cdc563f2ba97d25b962e3763cb6a5c9,Ruben van der Linde,2025-04-17T11:14:21+02:00,opencatalogi,Small fixes to models and revert on UseFileSelection,14283/119/02,low,false
69a41036d0cb5f567c0c7e93be3c3c6a30fdcce8,Ruben van der Linde,2025-04-17T05:42:27+02:00,opencatalogi,Fixing a lot of the modals,14283/119/02,low,false
5bc8b851cbdd579a812df6ae9bcfa1827472dd73,Alex,2025-04-15T11:50:33+02:00,opencatalogi,Merge pull request #242 from ConductionNL/feature/WOO-290/multiple-actions-themas,14283/119/02,low,true
47b4022d5c29c6d1664a05a5fdb96ad212e5c113,Alex Rekachynskyi,2025-04-15T11:48:37+02:00,opencatalogi,Multiple actions on themas,14283/119/02,low,false
1022f3802daa4ca3a1c04ace6b91dac0a1a019d7,Ruben van der Linde,2025-04-15T07:12:37+02:00,opencatalogi,Add the glossery code,14283/119/02,low,false
47c1f7512e9bca3614c1bd3313c33c64fe9c059a,Ruben van der Linde,2025-04-15T02:36:23+02:00,opencatalogi,Let cleanup some more logs,14283/120/02,low,false
e717d14e0f24fa9643e0c462f45258349a3495cc,Ruben van der Linde,2025-04-15T00:50:42+02:00,opencatalogi,Update all the dialogs,14283/120/02,low,false
775ff134f5369e1be8849732632b12958f7c1c74,Ruben van der Linde,2025-04-15T00:06:10+02:00,opencatalogi,Oke lets get the models and views into the new world,14283/119/02,medium,false
934f81b79ff0d05c6a7914e26628d6c41d359e4e,Ruben van der Linde,2025-04-14T20:42:53+02:00,opencatalogi,Basic setup,14283/119/02,low,false
b6d484c7bccd71dc88a3c8f2d09691f8c644cd4f,Ruben van der Linde,2025-04-14T16:39:20+02:00,opencatalogi,Opn Api cecs,14283/119/02,low,false
c27e2ac035c6e37996a34fd4f53e315ab7041d49,Alex Rekachynskyi,2025-04-14T11:47:38+02:00,opencatalogi,Multiple actions on themas,14283/119/02,low,false
742f0af3d8b34f75c092d45f2a51dbf37bd9582a,Alex,2025-04-14T10:57:59+02:00,opencatalogi,Merge pull request #240 from ConductionNL/feature/WOO-289/multiple-eigenschappen-actions,14283/119/02,low,true
874935ba6b02a129e24a0e4d94de77c10900c447,Remko,2025-04-11T15:07:15+02:00,opencatalogi,Merge remote-tracking branch 'origin/master' into development,14283/119/02,low,true
220b489df3144044f8bad0c49069a1d3fa7c35bf,Remko Huisman,2025-04-11T15:06:16+02:00,opencatalogi,Merge pull request #241 from ConductionNL/add-beta-branch,14283/119/02,low,true
1b85b4656fcceac267f32bb36ff10b00906cbfa8,Remko,2025-04-11T14:57:07+02:00,opencatalogi,Added workflows to set beta-release to beta branch,14283/119/02,low,false
fcba537be5f4707205bff875b10800dfea2231f8,Alex Rekachynskyi,2025-04-11T14:48:11+02:00,opencatalogi,multiple actions on eigenschap,14283/119/02,low,false
883d3484222de40b864ddf98679e16d73994bed2,Barry Brands,2025-04-11T12:05:07+02:00,opencatalogi,allow return jsonresponse,14283/119/02,low,false
81dd0a23980cff901e5f4005d62de2bdf073e4e4,Barry Brands,2025-04-11T11:59:56+02:00,opencatalogi,use finfo,14283/119/02,low,false
56db8a58389bef4e821d447331003875536dea7f,Barry Brands,2025-04-11T11:55:47+02:00,opencatalogi,Change to streamresponse,14283/119/02,low,false
80eace396c26a96d68da01984403c8da9955185b,Barry Brands,2025-04-11T11:53:18+02:00,opencatalogi,Fix image proxy,14283/119/02,low,false
7a4f986fa947b671007f341065e0c44730290889,Barry Brands,2025-04-11T11:30:03+02:00,opencatalogi,Added images controller,14283/119/02,low,false
32750413f579b88563381b401a6b7a4ba8df2d9a,Alex,2025-04-10T14:48:27+02:00,opencatalogi,Merge pull request #236 from ConductionNL/feature/WOO-286/multiple-attachments-actions,14283/119/02,low,true
067cb085518b0aaf31495f8fe09b0633adfba793,Alex Rekachynskyi,2025-04-10T13:47:09+02:00,opencatalogi,spelling mistaek,14283/119/02,low,false
abf9c288f3e528464ea2772186b36ce9fe87ae67,Alex Rekachynskyi,2025-04-10T13:34:41+02:00,opencatalogi,spelling mistaek,14283/119/02,low,false
46c2f983d8e153489b0c42624dee5ecf4e2ea37b,Alex Rekachynskyi,2025-04-10T13:26:46+02:00,opencatalogi,deselecteer + bulk delete logic upgraded,14283/120/02,low,false
2d1868adb47cb9daf2d39a7a76754b8983397a0d,Alex,2025-04-09T16:06:52+02:00,opencatalogi,Merge pull request #239 from ConductionNL/feature/WOO-292/unnecessary-ui-simplified,14283/119/02,low,true
7b7d4111d185a6f7c59f3400fd89677a3737a0b4,Alex Rekachynskyi,2025-04-09T15:31:34+02:00,opencatalogi,commented lines are deleted,14283/119/02,low,false
39c68941d5450fa3e77deec0a1c0d04a3059f860,Alex Rekachynskyi,2025-04-09T15:05:16+02:00,opencatalogi,Unnecessary buttons removed,14283/119/02,low,false
2d7c0208bd87ad0157d188d558ac679db52c3663,Alex Rekachynskyi,2025-04-09T15:17:06+02:00,opencatalogi,Unnecessary buttons removed,14283/119/02,low,false
f144af0ecfd99eea19aaa615e87a5c6f2b8954c9,Alex Rekachynskyi,2025-04-09T15:05:16+02:00,opencatalogi,Unnecessary buttons removed,14283/119/02,low,false
9b9803b27125f783943198001ebed478aadb0694,Alex Rekachynskyi,2025-04-09T14:23:35+02:00,opencatalogi,Image preview on ThemeDetail,14283/119/02,medium,false
449f43a7ff03c6fa5ae824c360dd0fa1eabc7a1d,Alex Rekachynskyi,2025-04-09T12:00:34+02:00,opencatalogi,multiple attachments actions,14283/119/02,low,false
d03c218d322c7b9e4e925647ea521e8740cea7ea,Mark West,2025-04-08T10:29:05+02:00,opencatalogi,Update beta-release.yaml,14283/119/02,low,false
0e914c553d6d227b48fad1c7764c1f2dbd934928,Wilco Louwerse,2025-04-07T20:49:58+02:00,opencatalogi,Filters search results by publication status = published,14283/119/02,high,false
e8c3bf5df1752f4278aa0b7b8b9eab4eddc9b1e8,Wilco Louwerse,2025-04-07T18:34:39+02:00,opencatalogi,Adds endpoints to filter attachments by label,14283/119/02,high,false
e328dc65459da1352a705f24626ba1fc5f45d703,Mark West,2025-04-07T17:04:37+02:00,opencatalogi,Create beta-release.yaml,14283/119/02,low,false
befa75700bc164806769b7297175fabcac3c3a0c,Remko Huisman,2025-04-07T13:04:17+02:00,opencatalogi,Merge pull request #232 from ConductionNL/feature/small-change,14283/119/02,low,true
682b53eef8ad826c110bc640421af26bf70dd3e9,Remko,2025-04-07T12:59:56+02:00,opencatalogi,Empty attachments after modal close,14283/119/02,low,false
f5d05b68c3fd16d3a4919af2a1bf2138ef97604d,Alex,2025-04-03T13:28:55+02:00,opencatalogi,Merge pull request #231 from ConductionNL/feature/WOO-282/markup-updated,14283/119/02,low,true
d9b24f171dd40e2cca9356a378f1879f83796993,Alex Rekachynskyi,2025-04-03T13:27:47+02:00,opencatalogi,minor changes,14283/119/02,low,false
38ff59520c0d2534d21bbbe98840912bdaa5e3a7,Alex Rekachynskyi,2025-04-02T20:12:37+02:00,opencatalogi,minor changes,14283/119/02,low,false
04ea0d39708f91a68121e943523b6abd99cfcafe,Alex Rekachynskyi,2025-03-26T11:12:51+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/WOO-282/markup-updated,14283/119/02,low,true
1dd88d9b6e4df85f2f87a247dc105294cd6e8ebe,GitHub Action,2025-03-24T15:57:57+00:00,opencatalogi,Bump version to 0.6.74,14283/119/02,low,true
03d810ad7201a7e37050e46b6e73c9c82907cb58,Remko Huisman,2025-03-24T16:57:38+01:00,opencatalogi,Merge pull request #230 from ConductionNL/development,14283/119/02,low,true
